transaction_id,sender_id,source_country,destination_country,amount_zar,exchange_rate,status,timestamp
TXN-20260615-000484,USR-9291,South Africa,Zimbabwe,25605.45,0.0867,Pending,2026-05-27T13:17:19.530984
TXN-20260615-000485,USR-3568,South Africa,Zimbabwe,22646.7,0.1258,Success,2026-05-21T16:17:19.530984
TXN-20260615-000486,USR-3487,South Africa,Mozambique,9865.84,0.108,Pending,2026-06-04T15:13:16.530984
TXN-20260615-000487,USR-5041,South Africa,Mozambique,42159.79,0.0642,Pending,2026-05-28T19:46:09.530984
TXN-20260615-000488,USR-4862,South Africa,Zimbabwe,2808.56,0.0779,Failed,2026-06-05T15:22:05.530984
TXN-20260615-000489,USR-4238,South Africa,Zimbabwe,2425.06,0.0845,Failed,2026-06-09T00:29:26.530984
TXN-20260615-000490,USR-4701,South Africa,Botswana,18160.04,0.0679,Success,2026-05-27T23:24:14.530984
TXN-20260615-000491,USR-5940,South Africa,Namibia,49589.66,0.1109,Pending,2026-06-03T23:19:03.530984
TXN-20260615-000492,USR-4059,South Africa,Malawi,46839.03,0.1282,Failed,2026-06-06T02:50:44.530984
TXN-20260615-000493,USR-5872,South Africa,Malawi,3678.25,0.1128,Success,2026-05-18T14:28:28.530984
TXN-20260615-000494,USR-6535,South Africa,Mozambique,43358.94,0.0546,Failed,2026-06-13T00:21:47.530984
TXN-20260615-000495,USR-5597,South Africa,Botswana,14162.98,0.0951,Success,2026-05-23T04:38:52.530984
TXN-20260615-000496,USR-2043,South Africa,Botswana,12304.86,0.1168,Success,2026-05-28T12:43:34.530984
TXN-20260615-000497,USR-3761,South Africa,Mozambique,48081.7,0.0791,Pending,2026-06-14T08:18:35.530984
TXN-20260615-000498,USR-2723,South Africa,Mozambique,19786.14,0.0845,Failed,2026-05-17T08:53:04.530984
TXN-20260615-000499,USR-5428,South Africa,Botswana,3260.86,0.1291,Pending,2026-06-07T06:37:01.530984
TXN-20260615-000500,USR-9786,South Africa,Namibia,25748.75,0.0759,Pending,2026-05-19T06:42:50.530984
TXN-20260615-000501,USR-8572,South Africa,Namibia,49336.96,0.1356,Success,2026-06-07T16:38:31.530984
TXN-20260615-000502,USR-7652,South Africa,Namibia,20611.4,0.1376,Pending,2026-05-28T05:08:18.530984
TXN-20260615-000503,USR-6616,South Africa,Zimbabwe,3814.39,0.1068,Success,2026-05-22T00:50:22.530984
TXN-20260615-000504,USR-8360,South Africa,Namibia,48571.64,0.0844,Success,2026-05-23T04:55:35.530984
TXN-20260615-000505,USR-4642,South Africa,Mozambique,28010.14,0.1239,Failed,2026-05-29T23:56:13.530984
TXN-20260615-000506,USR-1605,South Africa,Zimbabwe,22849.31,0.0709,Failed,2026-06-10T10:30:05.530984
TXN-20260615-000507,USR-3607,South Africa,Mozambique,19996.72,0.0919,Failed,2026-05-18T01:24:40.530984
TXN-20260615-000508,USR-7958,South Africa,Malawi,33028.27,0.1199,Pending,2026-06-02T23:02:36.530984
TXN-20260615-000509,USR-8599,South Africa,Namibia,39941.93,0.1414,Failed,2026-05-31T05:39:51.530984
TXN-20260615-000510,USR-7351,South Africa,Mozambique,40454.39,0.0851,Failed,2026-05-30T12:22:12.530984
TXN-20260615-000511,USR-6281,South Africa,Zimbabwe,30679.63,0.0583,Failed,2026-06-11T02:04:19.530984
TXN-20260615-000512,USR-7790,South Africa,Mozambique,4343.57,0.1138,Failed,2026-05-21T07:50:05.530984
TXN-20260615-000513,USR-3687,South Africa,Zimbabwe,34155.54,0.0766,Success,2026-06-09T04:05:12.530984
TXN-20260615-000514,USR-3780,South Africa,Namibia,10689.75,0.117,Pending,2026-06-07T03:52:02.530984
TXN-20260615-000515,USR-1666,South Africa,Botswana,29040.74,0.0961,Pending,2026-05-27T11:58:37.530984
TXN-20260615-000516,USR-8024,South Africa,Namibia,22285.02,0.0692,Failed,2026-05-28T02:40:21.530984
TXN-20260615-000517,USR-1568,South Africa,Mozambique,41007.71,0.0703,Success,2026-05-21T04:34:34.530984
TXN-20260615-000518,USR-9940,South Africa,Malawi,45627.63,0.0619,Failed,2026-05-28T22:04:23.530984
TXN-20260615-000519,USR-3232,South Africa,Botswana,29799.36,0.0526,Pending,2026-06-12T04:48:23.530984
TXN-20260615-000520,USR-5036,South Africa,Mozambique,20807.53,0.1007,Failed,2026-05-22T12:17:30.530984
TXN-20260615-000521,USR-6577,South Africa,Mozambique,49758.16,0.0808,Pending,2026-06-04T08:10:11.530984
TXN-20260615-000522,USR-8567,South Africa,Zimbabwe,40464.48,0.1497,Pending,2026-06-15T10:29:00.530984
TXN-20260615-000523,USR-3655,South Africa,Malawi,47829.23,0.0818,Success,2026-05-28T05:52:17.530984
TXN-20260615-000524,USR-5618,South Africa,Malawi,23798.75,0.1087,Failed,2026-06-13T22:36:43.530984
TXN-20260615-000525,USR-5619,South Africa,Zimbabwe,35205.09,0.1275,Success,2026-05-31T04:23:26.530984
TXN-20260615-000526,USR-4636,South Africa,Mozambique,17328.53,0.0796,Pending,2026-06-10T21:03:29.530984
TXN-20260615-000527,USR-3283,South Africa,Zimbabwe,20801.65,0.0864,Pending,2026-05-31T18:42:52.530984
TXN-20260615-000528,USR-2962,South Africa,Zimbabwe,7803.23,0.0759,Failed,2026-05-19T03:44:14.530984
TXN-20260615-000529,USR-3698,South Africa,Malawi,47051.1,0.0945,Success,2026-05-24T09:30:39.530984
TXN-20260615-000530,USR-7460,South Africa,Botswana,37366.18,0.1145,Pending,2026-06-01T08:00:08.530984
TXN-20260615-000531,USR-9909,South Africa,Namibia,7068.41,0.1011,Failed,2026-06-11T02:25:30.530984
TXN-20260615-000532,USR-3291,South Africa,Zimbabwe,33802.15,0.0639,Success,2026-06-09T01:14:59.530984
TXN-20260615-000533,USR-4616,South Africa,Botswana,16905.18,0.1001,Failed,2026-05-17T22:44:41.530984
TXN-20260615-000534,USR-2006,South Africa,Botswana,18035.37,0.0668,Pending,2026-05-29T12:49:55.530984
TXN-20260615-000535,USR-4899,South Africa,Mozambique,18722.6,0.1203,Pending,2026-06-06T15:57:46.530984
TXN-20260615-000536,USR-8924,South Africa,Botswana,3704.69,0.1246,Success,2026-06-04T11:07:17.530984
TXN-20260615-000537,USR-9938,South Africa,Malawi,23554.94,0.1398,Success,2026-05-26T13:39:20.530984
TXN-20260615-000538,USR-5912,South Africa,Malawi,1243.58,0.1118,Failed,2026-06-11T14:38:59.530984
TXN-20260615-000539,USR-2780,South Africa,Zimbabwe,20628.2,0.1366,Pending,2026-05-19T02:26:56.530984
TXN-20260615-000540,USR-8590,South Africa,Namibia,45274.77,0.0564,Failed,2026-05-29T16:35:10.530984
TXN-20260615-000541,USR-2012,South Africa,Botswana,11778.09,0.1223,Success,2026-05-23T20:55:55.530984
TXN-20260615-000542,USR-1283,South Africa,Namibia,33069.5,0.1493,Pending,2026-06-05T22:11:29.530984
TXN-20260615-000543,USR-6799,South Africa,Namibia,6962.05,0.1113,Failed,2026-05-29T02:13:42.530984
TXN-20260615-000544,USR-8316,South Africa,Botswana,46362.64,0.0797,Failed,2026-06-09T06:22:18.530984
TXN-20260615-000545,USR-5109,South Africa,Namibia,46676.93,0.1255,Success,2026-05-29T19:13:13.530984
TXN-20260615-000546,USR-4255,South Africa,Botswana,6876.76,0.0878,Pending,2026-06-15T11:33:53.530984
TXN-20260615-000547,USR-2471,South Africa,Malawi,5202.68,0.0764,Failed,2026-05-31T03:59:21.530984
TXN-20260615-000548,USR-7659,South Africa,Namibia,4165.31,0.0686,Success,2026-05-19T08:26:34.530984
TXN-20260615-000549,USR-8037,South Africa,Zimbabwe,13009.15,0.1135,Pending,2026-06-09T08:53:43.530984
TXN-20260615-000550,USR-7367,South Africa,Botswana,47016.32,0.1008,Success,2026-05-30T13:27:30.530984
TXN-20260615-000551,USR-6704,South Africa,Namibia,8268.28,0.1077,Failed,2026-05-24T12:41:11.530984
TXN-20260615-000552,USR-3162,South Africa,Malawi,3116.48,0.1003,Success,2026-05-29T11:52:24.530984
TXN-20260615-000553,USR-5298,South Africa,Zimbabwe,40044.84,0.144,Failed,2026-05-30T00:39:02.530984
TXN-20260615-000554,USR-9348,South Africa,Zimbabwe,8186.37,0.0608,Pending,2026-06-10T02:39:58.530984
TXN-20260615-000555,USR-6895,South Africa,Zimbabwe,46661.47,0.107,Pending,2026-06-01T04:06:50.530984
TXN-20260615-000556,USR-1194,South Africa,Mozambique,48989.76,0.1188,Failed,2026-06-15T16:23:53.530984
TXN-20260615-000557,USR-4447,South Africa,Botswana,35284.2,0.0817,Pending,2026-06-07T22:16:34.530984
TXN-20260615-000558,USR-4218,South Africa,Namibia,23002.57,0.1264,Success,2026-05-26T23:54:15.530984
TXN-20260615-000559,USR-5758,South Africa,Namibia,32462.96,0.1062,Success,2026-06-13T14:28:34.530984
TXN-20260615-000560,USR-6644,South Africa,Mozambique,36262.31,0.0731,Pending,2026-06-11T06:21:14.530984
TXN-20260615-000561,USR-1830,South Africa,Mozambique,5777.0,0.0918,Pending,2026-06-02T12:25:27.530984
TXN-20260615-000562,USR-7985,South Africa,Malawi,46693.88,0.0534,Pending,2026-05-24T04:25:06.530984
TXN-20260615-000563,USR-4994,South Africa,Namibia,29126.77,0.1283,Pending,2026-06-15T01:46:23.530984
TXN-20260615-000564,USR-1222,South Africa,Botswana,12961.75,0.1155,Success,2026-05-26T23:06:09.530984
TXN-20260615-000565,USR-2442,South Africa,Malawi,42570.02,0.1459,Success,2026-06-09T11:56:31.530984
TXN-20260615-000566,USR-5659,South Africa,Mozambique,11146.3,0.1217,Success,2026-06-04T11:05:52.530984
TXN-20260615-000567,USR-1480,South Africa,Namibia,14741.33,0.1233,Success,2026-06-02T13:38:12.530984
TXN-20260615-000568,USR-2148,South Africa,Botswana,32446.83,0.1416,Pending,2026-05-27T15:16:25.530984
TXN-20260615-000569,USR-8077,South Africa,Namibia,18162.22,0.0731,Pending,2026-05-22T19:10:56.530984
TXN-20260615-000570,USR-3209,South Africa,Namibia,48186.56,0.0759,Pending,2026-05-23T00:41:22.530984
TXN-20260615-000571,USR-7201,South Africa,Zimbabwe,32326.09,0.1422,Failed,2026-05-31T05:31:22.530984
TXN-20260615-000572,USR-8773,South Africa,Malawi,45946.0,0.1021,Pending,2026-06-05T11:27:23.530984
TXN-20260615-000573,USR-9536,South Africa,Botswana,18376.69,0.0969,Pending,2026-05-23T09:10:03.530984
TXN-20260615-000574,USR-6402,South Africa,Mozambique,25736.52,0.1432,Success,2026-05-21T06:01:19.530984
TXN-20260615-000575,USR-5213,South Africa,Mozambique,28105.33,0.0546,Pending,2026-06-09T16:37:42.530984
TXN-20260615-000576,USR-1513,South Africa,Malawi,49577.34,0.055,Pending,2026-06-01T21:07:55.530984
TXN-20260615-000577,USR-3610,South Africa,Mozambique,37311.54,0.1399,Failed,2026-06-03T09:01:38.530984
TXN-20260615-000578,USR-6590,South Africa,Namibia,16414.69,0.0621,Failed,2026-06-04T10:38:49.530984
TXN-20260615-000579,USR-8046,South Africa,Mozambique,4772.91,0.0998,Failed,2026-05-21T20:38:32.530984
TXN-20260615-000580,USR-6480,South Africa,Botswana,5931.82,0.0793,Success,2026-05-18T05:48:59.530984
TXN-20260615-000581,USR-4710,South Africa,Malawi,12675.24,0.0593,Failed,2026-05-28T07:19:56.530984
TXN-20260615-000582,USR-3592,South Africa,Mozambique,27987.35,0.1142,Failed,2026-05-25T17:31:06.530984
TXN-20260615-000583,USR-1528,South Africa,Zimbabwe,24571.71,0.0757,Success,2026-05-31T08:12:20.530984
TXN-20260615-000584,USR-6871,South Africa,Botswana,17473.54,0.1086,Failed,2026-05-31T18:36:49.530984
TXN-20260615-000585,USR-1526,South Africa,Mozambique,14013.42,0.1404,Success,2026-06-05T13:03:47.530984
TXN-20260615-000586,USR-7794,South Africa,Zimbabwe,10406.96,0.0667,Failed,2026-05-31T20:47:05.530984
TXN-20260615-000587,USR-3346,South Africa,Malawi,44033.32,0.1168,Pending,2026-06-15T00:33:47.530984
TXN-20260615-000588,USR-8853,South Africa,Botswana,8885.31,0.0578,Success,2026-06-09T12:26:23.530984
TXN-20260615-000589,USR-3732,South Africa,Malawi,42877.53,0.0656,Failed,2026-06-06T17:31:36.530984
TXN-20260615-000590,USR-7390,South Africa,Namibia,25778.58,0.1001,Pending,2026-06-12T06:22:29.530984
TXN-20260615-000591,USR-9737,South Africa,Botswana,23556.29,0.1278,Success,2026-06-15T17:32:36.530984
TXN-20260615-000592,USR-3881,South Africa,Namibia,26007.01,0.0527,Success,2026-06-01T10:56:57.530984
TXN-20260615-000593,USR-4831,South Africa,Zimbabwe,26242.73,0.0944,Success,2026-06-10T09:26:59.530984
TXN-20260615-000594,USR-2920,South Africa,Mozambique,16877.65,0.085,Pending,2026-06-10T23:41:17.530984
TXN-20260615-000595,USR-2264,South Africa,Namibia,38779.75,0.1093,Pending,2026-05-19T12:59:21.530984
TXN-20260615-000596,USR-4485,South Africa,Namibia,15033.3,0.071,Failed,2026-06-03T10:41:06.530984
TXN-20260615-000597,USR-9839,South Africa,Mozambique,43468.37,0.0716,Success,2026-05-27T03:21:06.530984
TXN-20260615-000598,USR-3062,South Africa,Namibia,48499.71,0.064,Success,2026-05-24T02:15:17.530984
TXN-20260615-000599,USR-9554,South Africa,Malawi,47204.64,0.1253,Failed,2026-05-29T11:58:39.530984
TXN-20260615-000600,USR-9631,South Africa,Botswana,25693.06,0.0724,Failed,2026-06-15T09:00:29.530984
TXN-20260615-000601,USR-1533,South Africa,Mozambique,30464.24,0.1319,Pending,2026-06-10T23:24:03.530984
TXN-20260615-000602,USR-9558,South Africa,Zimbabwe,21259.42,0.1209,Pending,2026-05-28T23:46:29.530984
TXN-20260615-000603,USR-1500,South Africa,Mozambique,40722.22,0.0621,Pending,2026-05-25T23:02:40.530984
TXN-20260615-000604,USR-5140,South Africa,Malawi,28682.98,0.1215,Failed,2026-05-25T16:58:31.530984
TXN-20260615-000605,USR-8690,South Africa,Zimbabwe,10290.48,0.1132,Failed,2026-06-03T02:22:04.530984
TXN-20260615-000606,USR-4082,South Africa,Mozambique,17614.97,0.1447,Pending,2026-05-29T19:37:56.530984
TXN-20260615-000607,USR-9181,South Africa,Mozambique,23523.39,0.1057,Success,2026-05-19T09:25:34.530984
TXN-20260615-000608,USR-6445,South Africa,Malawi,43650.78,0.0771,Pending,2026-05-18T19:32:28.530984
TXN-20260615-000609,USR-7727,South Africa,Botswana,27854.41,0.1337,Pending,2026-05-22T15:54:46.530984
TXN-20260615-000610,USR-8736,South Africa,Malawi,17407.34,0.1483,Pending,2026-06-10T00:56:43.530984
TXN-20260615-000611,USR-8550,South Africa,Namibia,17889.15,0.053,Failed,2026-05-18T08:43:13.530984
TXN-20260615-000612,USR-8978,South Africa,Malawi,13879.45,0.0955,Success,2026-05-26T09:33:42.530984
TXN-20260615-000613,USR-7480,South Africa,Namibia,9489.63,0.1453,Success,2026-06-10T04:52:11.530984
TXN-20260615-000614,USR-5361,South Africa,Botswana,43869.26,0.1375,Success,2026-06-09T15:13:33.530984
TXN-20260615-000615,USR-3996,South Africa,Botswana,1529.72,0.0791,Pending,2026-06-13T22:25:08.530984
TXN-20260615-000616,USR-2012,South Africa,Namibia,22723.24,0.107,Pending,2026-06-03T20:16:20.530984
TXN-20260615-000617,USR-2474,South Africa,Zimbabwe,30433.51,0.0714,Pending,2026-06-03T08:28:13.530984
TXN-20260615-000618,USR-7358,South Africa,Botswana,1646.95,0.0771,Failed,2026-05-18T09:21:16.530984
TXN-20260615-000619,USR-6372,South Africa,Botswana,33985.71,0.1256,Pending,2026-05-22T09:52:01.530984
TXN-20260615-000620,USR-8398,South Africa,Botswana,11365.46,0.1423,Success,2026-06-07T13:19:05.530984
TXN-20260615-000621,USR-6181,South Africa,Malawi,11219.98,0.1291,Pending,2026-05-24T23:13:01.530984
TXN-20260615-000622,USR-6734,South Africa,Namibia,6315.61,0.0884,Pending,2026-06-03T05:23:21.530984
TXN-20260615-000623,USR-3676,South Africa,Mozambique,12348.41,0.0946,Pending,2026-05-28T08:03:05.530984
TXN-20260615-000624,USR-4438,South Africa,Namibia,3878.9,0.0987,Pending,2026-06-12T10:57:19.530984
TXN-20260615-000625,USR-9081,South Africa,Namibia,9495.44,0.0559,Success,2026-06-09T16:05:51.530984
TXN-20260615-000626,USR-6231,South Africa,Zimbabwe,23431.28,0.0691,Pending,2026-06-07T05:38:01.530984
TXN-20260615-000627,USR-4536,South Africa,Mozambique,29575.82,0.1047,Failed,2026-05-17T15:57:41.530984
TXN-20260615-000628,USR-3670,South Africa,Namibia,40590.78,0.0844,Pending,2026-06-15T05:12:47.530984
TXN-20260615-000629,USR-6615,South Africa,Zimbabwe,31027.94,0.1243,Pending,2026-06-14T23:31:48.530984
TXN-20260615-000630,USR-2122,South Africa,Mozambique,27170.38,0.0712,Failed,2026-06-02T06:46:24.530984
TXN-20260615-000631,USR-7991,South Africa,Namibia,17704.97,0.0538,Failed,2026-05-21T13:24:47.530984
TXN-20260615-000632,USR-4217,South Africa,Malawi,32964.07,0.0906,Failed,2026-06-13T11:14:23.530984
TXN-20260615-000633,USR-3742,South Africa,Zimbabwe,36754.94,0.133,Failed,2026-05-31T06:31:05.530984
TXN-20260615-000634,USR-9752,South Africa,Malawi,12106.03,0.1273,Success,2026-06-07T04:24:01.530984
TXN-20260615-000635,USR-1400,South Africa,Namibia,29576.1,0.0847,Success,2026-06-12T09:13:51.530984
TXN-20260615-000636,USR-9677,South Africa,Mozambique,11534.76,0.1103,Success,2026-06-12T00:19:07.530984
TXN-20260615-000637,USR-4829,South Africa,Zimbabwe,26504.33,0.078,Pending,2026-06-13T04:52:29.530984
TXN-20260615-000638,USR-3653,South Africa,Namibia,8724.03,0.0679,Success,2026-05-29T10:43:31.530984
TXN-20260615-000639,USR-8977,South Africa,Namibia,38553.88,0.1146,Failed,2026-06-08T00:26:58.530984
TXN-20260615-000640,USR-6248,South Africa,Malawi,47578.11,0.0986,Success,2026-06-12T12:40:33.530984
TXN-20260615-000641,USR-6418,South Africa,Botswana,1098.87,0.0984,Pending,2026-06-11T00:16:26.530984
TXN-20260615-000642,USR-8626,South Africa,Mozambique,30607.62,0.0912,Pending,2026-05-29T13:35:08.530984
TXN-20260615-000643,USR-1387,South Africa,Mozambique,21380.34,0.0769,Success,2026-06-06T04:09:30.530984
TXN-20260615-000644,USR-9835,South Africa,Malawi,43315.49,0.1227,Success,2026-05-23T14:51:19.530984
TXN-20260615-000645,USR-8517,South Africa,Malawi,25519.41,0.0634,Success,2026-05-29T00:56:53.530984
TXN-20260615-000646,USR-9254,South Africa,Mozambique,27866.68,0.0618,Failed,2026-05-22T11:15:55.530984
TXN-20260615-000647,USR-9445,South Africa,Zimbabwe,33068.59,0.0732,Failed,2026-05-21T13:06:30.530984
TXN-20260615-000648,USR-1393,South Africa,Botswana,16705.36,0.1289,Failed,2026-05-30T06:48:50.530984
TXN-20260615-000649,USR-9514,South Africa,Botswana,36128.34,0.1456,Failed,2026-05-28T09:42:47.530984
TXN-20260615-000650,USR-2369,South Africa,Malawi,29714.58,0.1278,Failed,2026-05-18T20:45:53.530984
TXN-20260615-000651,USR-3607,South Africa,Zimbabwe,8512.01,0.1151,Failed,2026-06-08T04:35:05.530984
TXN-20260615-000652,USR-8929,South Africa,Namibia,47475.11,0.0536,Failed,2026-06-10T03:40:18.530984
TXN-20260615-000653,USR-6826,South Africa,Malawi,11197.69,0.0541,Pending,2026-06-14T00:34:58.530984
TXN-20260615-000654,USR-2594,South Africa,Namibia,11435.07,0.0515,Success,2026-05-19T17:11:23.530984
TXN-20260615-000655,USR-7437,South Africa,Botswana,25340.81,0.1306,Success,2026-06-13T18:22:08.530984
TXN-20260615-000656,USR-3657,South Africa,Mozambique,22095.44,0.0569,Success,2026-06-15T17:19:24.530984
TXN-20260615-000657,USR-5349,South Africa,Botswana,20698.6,0.1448,Failed,2026-05-31T23:24:13.530984
TXN-20260615-000658,USR-3718,South Africa,Malawi,44764.78,0.1477,Success,2026-05-24T03:05:01.530984
TXN-20260615-000659,USR-6509,South Africa,Mozambique,3358.86,0.0558,Failed,2026-05-20T11:08:50.530984
TXN-20260615-000660,USR-6122,South Africa,Mozambique,34329.73,0.0914,Failed,2026-05-21T14:52:16.530984
TXN-20260615-000661,USR-1889,South Africa,Zimbabwe,32860.01,0.0783,Pending,2026-06-12T23:25:01.530984
TXN-20260615-000662,USR-4645,South Africa,Malawi,28586.41,0.0547,Success,2026-06-06T16:43:13.530984
TXN-20260615-000663,USR-3755,South Africa,Mozambique,7241.45,0.0898,Pending,2026-05-20T03:53:49.530984
TXN-20260615-000664,USR-6812,South Africa,Namibia,14517.84,0.1104,Pending,2026-05-25T19:14:29.530984
TXN-20260615-000665,USR-2829,South Africa,Malawi,25446.89,0.0787,Success,2026-06-11T02:52:00.530984
TXN-20260615-000666,USR-9169,South Africa,Mozambique,25086.11,0.0638,Success,2026-05-30T10:22:45.530984
TXN-20260615-000667,USR-2789,South Africa,Namibia,5752.37,0.0755,Failed,2026-05-16T19:57:14.530984
TXN-20260615-000668,USR-3660,South Africa,Botswana,11545.63,0.1358,Failed,2026-05-20T02:36:56.530984
TXN-20260615-000669,USR-5285,South Africa,Zimbabwe,23785.77,0.1121,Pending,2026-06-13T03:29:02.530984
TXN-20260615-000670,USR-1457,South Africa,Mozambique,8840.14,0.1095,Failed,2026-05-22T19:12:29.530984
TXN-20260615-000671,USR-8733,South Africa,Mozambique,36081.97,0.0902,Failed,2026-06-11T01:11:20.530984
TXN-20260615-000672,USR-7744,South Africa,Zimbabwe,31851.26,0.0533,Success,2026-06-04T10:17:28.530984
TXN-20260615-000673,USR-4429,South Africa,Zimbabwe,32716.84,0.1032,Pending,2026-05-26T04:48:44.530984
TXN-20260615-000674,USR-8558,South Africa,Namibia,39740.02,0.142,Failed,2026-06-06T08:07:40.530984
TXN-20260615-000675,USR-5073,South Africa,Zimbabwe,42033.49,0.0953,Failed,2026-06-10T23:58:58.530984
TXN-20260615-000676,USR-6741,South Africa,Malawi,1603.69,0.133,Pending,2026-05-20T12:48:23.530984
TXN-20260615-000677,USR-4662,South Africa,Mozambique,44347.87,0.1084,Failed,2026-05-22T12:22:25.530984
TXN-20260615-000678,USR-4321,South Africa,Botswana,36164.17,0.0856,Pending,2026-06-14T11:01:02.530984
TXN-20260615-000679,USR-2447,South Africa,Mozambique,49580.29,0.0856,Pending,2026-06-12T03:13:51.530984
TXN-20260615-000680,USR-6959,South Africa,Malawi,8380.18,0.1113,Success,2026-05-29T19:23:46.530984
TXN-20260615-000681,USR-9671,South Africa,Botswana,21867.11,0.0856,Failed,2026-06-14T05:52:13.530984
TXN-20260615-000682,USR-6147,South Africa,Namibia,28623.08,0.0833,Success,2026-06-05T15:38:50.530984
TXN-20260615-000683,USR-2642,South Africa,Mozambique,15688.72,0.0999,Success,2026-06-14T15:57:28.530984
TXN-20260615-000684,USR-1847,South Africa,Malawi,9636.19,0.0529,Success,2026-05-17T21:15:47.530984
TXN-20260615-000685,USR-9364,South Africa,Mozambique,34276.07,0.0846,Pending,2026-06-02T16:47:00.530984
TXN-20260615-000686,USR-4982,South Africa,Malawi,6264.5,0.0671,Pending,2026-05-23T16:18:49.530984
TXN-20260615-000687,USR-6451,South Africa,Botswana,36995.96,0.1047,Pending,2026-05-17T05:50:55.530984
TXN-20260615-000688,USR-5860,South Africa,Zimbabwe,12943.69,0.1246,Failed,2026-05-24T16:41:34.530984
TXN-20260615-000689,USR-7837,South Africa,Malawi,37506.49,0.1249,Pending,2026-06-06T13:25:38.530984
TXN-20260615-000690,USR-3228,South Africa,Mozambique,47038.26,0.1468,Pending,2026-05-26T16:20:03.530984
TXN-20260615-000691,USR-8702,South Africa,Zimbabwe,42946.94,0.0854,Failed,2026-05-23T12:05:05.530984
TXN-20260615-000692,USR-5721,South Africa,Mozambique,34698.68,0.1075,Success,2026-06-13T16:46:46.530984
TXN-20260615-000693,USR-8191,South Africa,Zimbabwe,37427.69,0.0674,Pending,2026-05-29T14:03:06.530984
TXN-20260615-000694,USR-9020,South Africa,Botswana,40023.45,0.1369,Success,2026-06-09T03:01:25.530984
TXN-20260615-000695,USR-9943,South Africa,Mozambique,47565.7,0.1471,Pending,2026-06-14T13:06:46.530984
TXN-20260615-000696,USR-8574,South Africa,Namibia,20528.27,0.1248,Success,2026-05-17T14:03:31.530984
TXN-20260615-000697,USR-9135,South Africa,Namibia,18569.98,0.0576,Success,2026-05-26T16:29:45.530984
TXN-20260615-000698,USR-4550,South Africa,Zimbabwe,8513.67,0.1323,Pending,2026-06-04T03:33:08.530984
TXN-20260615-000699,USR-8878,South Africa,Mozambique,20081.5,0.0507,Pending,2026-05-21T15:25:29.530984
TXN-20260615-000700,USR-2612,South Africa,Zimbabwe,11738.9,0.11,Failed,2026-06-09T04:58:32.530984
TXN-20260615-000701,USR-5095,South Africa,Zimbabwe,537.73,0.1317,Success,2026-06-01T13:04:32.530984
TXN-20260615-000702,USR-2327,South Africa,Namibia,46223.65,0.1035,Pending,2026-05-25T00:11:06.530984
TXN-20260615-000703,USR-8127,South Africa,Mozambique,11389.46,0.0905,Pending,2026-05-31T16:26:45.530984
TXN-20260615-000704,USR-8702,South Africa,Malawi,24847.65,0.0526,Pending,2026-06-07T04:06:16.530984
TXN-20260615-000705,USR-8811,South Africa,Namibia,15410.08,0.0773,Success,2026-06-14T15:29:10.530984
TXN-20260615-000706,USR-4373,South Africa,Malawi,16901.81,0.1226,Failed,2026-05-23T19:37:48.530984
TXN-20260615-000707,USR-6757,South Africa,Botswana,18421.19,0.0692,Success,2026-05-31T07:33:39.530984
TXN-20260615-000708,USR-2690,South Africa,Zimbabwe,18749.19,0.0752,Pending,2026-05-28T02:48:39.530984
TXN-20260615-000709,USR-5196,South Africa,Botswana,27061.98,0.1007,Pending,2026-06-06T14:34:38.530984
TXN-20260615-000710,USR-9880,South Africa,Malawi,2944.42,0.1278,Pending,2026-06-01T16:02:41.530984
TXN-20260615-000711,USR-5618,South Africa,Malawi,49959.96,0.1443,Success,2026-06-09T18:56:34.530984
TXN-20260615-000712,USR-1494,South Africa,Malawi,31328.22,0.0853,Success,2026-05-18T04:27:05.530984
TXN-20260615-000713,USR-5176,South Africa,Botswana,17729.82,0.0542,Success,2026-05-26T16:03:53.530984
TXN-20260615-000714,USR-2690,South Africa,Botswana,47901.15,0.1192,Pending,2026-05-26T21:29:42.530984
TXN-20260615-000715,USR-9033,South Africa,Zimbabwe,10097.56,0.1469,Success,2026-06-07T00:09:37.530984
TXN-20260615-000716,USR-4078,South Africa,Malawi,33836.63,0.1264,Pending,2026-06-03T14:02:17.530984
TXN-20260615-000717,USR-8062,South Africa,Mozambique,10035.95,0.0519,Success,2026-05-30T21:18:52.530984
TXN-20260615-000718,USR-5923,South Africa,Malawi,42485.23,0.1478,Success,2026-06-07T20:17:44.530984
TXN-20260615-000719,USR-5068,South Africa,Botswana,36438.64,0.0802,Pending,2026-05-31T08:03:15.530984
TXN-20260615-000720,USR-3126,South Africa,Namibia,14937.52,0.1282,Failed,2026-06-03T21:41:45.530984
TXN-20260615-000721,USR-4380,South Africa,Mozambique,24090.37,0.101,Failed,2026-06-03T14:54:14.530984
TXN-20260615-000722,USR-9862,South Africa,Mozambique,5446.49,0.0651,Success,2026-05-18T07:56:01.530984
TXN-20260615-000723,USR-7198,South Africa,Mozambique,40756.23,0.0958,Failed,2026-06-14T12:32:26.530984
TXN-20260615-000724,USR-5995,South Africa,Zimbabwe,21800.3,0.1487,Success,2026-05-31T21:41:20.530984
TXN-20260615-000725,USR-6852,South Africa,Zimbabwe,37620.5,0.0515,Success,2026-05-31T18:44:14.530984
TXN-20260615-000726,USR-5541,South Africa,Namibia,2244.21,0.0634,Failed,2026-05-19T11:04:26.530984
